forecast_date,target_date,ticker,p10,p50,p90,actual,model_used,direction,signal_strength,conviction_score,error_abs,error_pct,hit,direction_correct,graded_at,notes,poly_adjusted_p50,poly_adjusted_p10,poly_adjusted_p90,poly_signal,poly_confidence,poly_alignment,poly_adjustment_pct,poly_top_question
2026-05-04,2026-05-08,GBPUSD=X,1.343565,1.358952,1.37552,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0966,0.5302,,,,,,,1.358952,1.343565,1.37552,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-11,GBPUSD=X,1.340632,1.358719,1.376772,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0966,0.4686,,,,,,,1.358719,1.340632,1.376772,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-12,GBPUSD=X,1.34059,1.35844,1.379173,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0966,0.4327,,,,,,,1.35844,1.34059,1.379173,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-13,GBPUSD=X,1.3397,1.358549,1.377854,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0966,0.439,,,,,,,1.358549,1.3397,1.377854,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-14,GBPUSD=X,1.338128,1.358443,1.380812,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0966,0.3724,,,,,,,1.358443,1.338128,1.380812,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-15,GBPUSD=X,1.337262,1.36006,1.383344,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0966,0.3225,,,,,,,1.36006,1.337262,1.383344,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-04,USDJPY=X,155.772171,157.034081,158.262943,156.845993,TimeCopilot_MedianEnsemble,NEUTRAL,0.0484,0.6827,0.188088,0.1198,1.0,0.0,2026-05-05T06:45:36.413783,,,,,nan,nan,nan,,
2026-05-04,2026-05-05,USDJPY=X,155.161604,157.053899,158.743544,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0484,0.5436,,,,,,,157.053899,155.161604,158.743544,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-06,USDJPY=X,154.718022,157.053899,159.114901,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0484,0.4398,,,,,,,157.053899,154.718022,159.114901,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-07,USDJPY=X,154.556176,156.987503,159.42887,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0484,0.3792,,,,,,,156.987503,154.556176,159.42887,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-08,USDJPY=X,154.401877,157.053899,159.705921,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0484,0.3242,,,,,,,157.053899,154.401877,159.705921,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-11,USDJPY=X,154.151153,156.960342,159.956645,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0484,0.2603,,,,,,,156.960342,154.151153,159.956645,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-12,USDJPY=X,153.665428,157.053899,160.18737,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0484,0.1691,,,,,,,157.053899,153.665428,160.18737,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-13,USDJPY=X,153.705565,156.87262,160.309963,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0484,0.1586,,,,,,,156.87262,153.705565,160.309963,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-14,USDJPY=X,153.503683,156.932518,160.413596,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0484,0.1196,,,,,,,156.932518,153.503683,160.413596,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-15,USDJPY=X,153.312679,156.876892,160.56422,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0484,0.0761,,,,,,,156.876892,153.312679,160.56422,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-04,AUDUSD=X,0.714184,0.719278,0.724394,0.721293,TimeCopilot_MedianEnsemble,NEUTRAL,0.0905,0.7164,0.002015,0.2801,1.0,0.0,2026-05-05T06:45:35.601404,,,,,nan,nan,nan,,
2026-05-04,2026-05-05,AUDUSD=X,0.712893,0.719973,0.726681,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0905,0.617,,,,,,,0.719973,0.712893,0.726681,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-06,AUDUSD=X,0.711035,0.719379,0.727766,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0905,0.5353,,,,,,,0.719379,0.711035,0.727766,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-07,AUDUSD=X,0.710828,0.720817,0.730423,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0905,0.4558,,,,,,,0.720817,0.710828,0.730423,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-08,AUDUSD=X,0.708779,0.719428,0.730639,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0905,0.3928,,,,,,,0.719428,0.708779,0.730639,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-11,AUDUSD=X,0.709116,0.71995,0.73113,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0905,0.3886,,,,,,,0.71995,0.709116,0.73113,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-12,AUDUSD=X,0.707018,0.719667,0.731672,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0905,0.3152,,,,,,,0.719667,0.707018,0.731672,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-13,AUDUSD=X,0.707289,0.719928,0.732872,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0905,0.2894,,,,,,,0.719928,0.707289,0.732872,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-14,AUDUSD=X,0.705353,0.719463,0.733646,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0905,0.2142,,,,,,,0.719463,0.705353,0.733646,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-15,AUDUSD=X,0.704545,0.719481,0.734416,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0905,0.1703,,,,,,,0.719481,0.704545,0.734416,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-04,USDCHF=X,0.775974,0.780911,0.786827,0.78113,TimeCopilot_MedianEnsemble,NEUTRAL,0.0001,0.7222,0.000219,0.028,1.0,0.0,2026-05-05T06:45:36.335658,,,,,nan,nan,nan,,
2026-05-04,2026-05-05,USDCHF=X,0.773718,0.780997,0.788706,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0001,0.6164,,,,,,,0.780997,0.773718,0.788706,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-06,USDCHF=X,0.772841,0.7814,0.790799,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0001,0.5404,,,,,,,0.7814,0.772841,0.790799,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-07,USDCHF=X,0.770548,0.7814,0.792253,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0001,0.4445,,,,,,,0.7814,0.770548,0.792253,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-08,USDCHF=X,0.770735,0.7814,0.793534,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0001,0.4165,,,,,,,0.7814,0.770735,0.793534,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-11,USDCHF=X,0.768197,0.7814,0.794693,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0001,0.3218,,,,,,,0.7814,0.768197,0.794693,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-12,USDCHF=X,0.767683,0.7814,0.794839,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0001,0.3049,,,,,,,0.7814,0.767683,0.794839,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-13,USDCHF=X,0.767204,0.7814,0.795897,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0001,0.2656,,,,,,,0.7814,0.767204,0.795897,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-14,USDCHF=X,0.766447,0.7814,0.796969,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0001,0.2188,,,,,,,0.7814,0.766447,0.796969,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-15,USDCHF=X,0.766022,0.7814,0.797084,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0001,0.205,,,,,,,0.7814,0.766022,0.797084,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-04,DX-Y.NYB,97.670954,98.209993,98.749031,98.470001,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.7805,0.260008,0.2647,1.0,0.0,2026-05-05T06:45:35.740741,,,,,nan,nan,nan,,
2026-05-04,2026-05-05,DX-Y.NYB,97.447695,98.209993,98.972291,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.6895,,,,,,,98.209993,97.447695,98.972291,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-06,DX-Y.NYB,97.276378,98.209993,99.059658,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.6368,,,,,,,98.209993,97.276378,99.059658,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-07,DX-Y.NYB,97.180941,98.209993,99.192982,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.5903,,,,,,,98.209993,97.180941,99.192982,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-08,DX-Y.NYB,97.028176,98.209993,99.237161,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.5502,,,,,,,98.209993,97.028176,99.237161,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-11,DX-Y.NYB,97.012904,98.209993,99.286857,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.5369,,,,,,,98.209993,97.012904,99.286857,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-12,DX-Y.NYB,96.783873,98.209993,99.529931,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.4408,,,,,,,98.209993,96.783873,99.529931,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-13,DX-Y.NYB,96.808223,98.209993,99.375827,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.4771,,,,,,,98.209993,96.808223,99.375827,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-14,DX-Y.NYB,96.683803,98.209993,99.510695,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.4243,,,,,,,98.209993,96.683803,99.510695,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-15,DX-Y.NYB,96.788712,98.209993,99.730028,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.401,,,,,,,98.209993,96.788712,99.730028,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-04,^TNX,4.313414,4.378,4.443028,4.446,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.4079,0.068,1.5532,0.0,0.0,2026-05-05T06:45:36.555319,,,,,nan,nan,nan,,
2026-05-04,2026-05-05,^TNX,4.286039,4.378,4.456565,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.221,,,,,,,4.378,4.286039,4.456565,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-06,^TNX,4.266328,4.374828,4.466728,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.0845,,,,,,,4.374828,4.266328,4.466728,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-07,^TNX,4.248873,4.372497,4.486223,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.0,,,,,,,4.372497,4.248873,4.486223,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-08,^TNX,4.232591,4.378,4.485951,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.0,,,,,,,4.378,4.232591,4.485951,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-11,^TNX,4.21871,4.378,4.508315,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.0,,,,,,,4.378,4.21871,4.508315,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-12,^TNX,4.222872,4.378,4.514591,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.0,,,,,,,4.378,4.222872,4.514591,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-13,^TNX,4.202364,4.378,4.534418,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.0,,,,,,,4.378,4.202364,4.534418,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-14,^TNX,4.201051,4.378,4.53835,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.0,,,,,,,4.378,4.201051,4.53835,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-15,^TNX,4.198197,4.378,4.559079,,TimeCopilot_MedianEnsemble,NEUTRAL,0.0,0.0,,,,,,,4.378,4.198197,4.559079,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-04,^GSPC,7156.85015,7231.620069,7300.212692,7200.75,TimeCopilot_MedianEnsemble,NEUTRAL,0.13,0.6034,30.870069,0.4269,1.0,0.0,2026-05-05T06:45:36.493423,,,,,nan,nan,nan,,
2026-05-04,2026-05-05,^GSPC,7128.890366,7233.594423,7338.177408,,TimeCopilot_MedianEnsemble,NEUTRAL,0.13,0.4211,,,,,,,7233.594423,7128.890366,7338.177408,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-06,^GSPC,7107.761871,7235.568778,7363.375685,,TimeCopilot_MedianEnsemble,NEUTRAL,0.13,0.2929,,,,,,,7235.568778,7107.761871,7363.375685,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-07,^GSPC,7090.21329,7237.543132,7380.568942,,TimeCopilot_MedianEnsemble,NEUTRAL,0.13,0.1968,,,,,,,7237.543132,7090.21329,7380.568942,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-08,^GSPC,7074.965116,7239.517487,7395.309478,,TimeCopilot_MedianEnsemble,NEUTRAL,0.13,0.1139,,,,,,,7239.517487,7074.965116,7395.309478,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-11,^GSPC,7061.356212,7241.491841,7421.62747,,TimeCopilot_MedianEnsemble,NEUTRAL,0.13,0.0034,,,,,,,7241.491841,7061.356212,7421.62747,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-12,^GSPC,7048.992072,7243.466196,7427.999489,,TimeCopilot_MedianEnsemble,NEUTRAL,0.13,0.0,,,,,,,7243.466196,7048.992072,7427.999489,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-13,^GSPC,7037.614876,7245.44055,7442.23164,,TimeCopilot_MedianEnsemble,NEUTRAL,0.13,0.0,,,,,,,7245.44055,7037.614876,7442.23164,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-14,^GSPC,7027.045153,7247.414905,7467.784656,,TimeCopilot_MedianEnsemble,NEUTRAL,0.13,0.0,,,,,,,7247.414905,7027.045153,7467.784656,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-04,2026-05-15,^GSPC,7017.152015,7249.389259,7481.626503,,TimeCopilot_MedianEnsemble,NEUTRAL,0.13,0.0,,,,,,,7249.389259,7017.152015,7481.626503,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-05,NG=F,2.692246,2.854801,3.024246,,TimeCopilot_MedianEnsemble,BEARISH,0.8867,0.0,,,,,,,2.854801,2.692246,3.024246,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-06,NG=F,2.62671,2.858524,3.108303,,TimeCopilot_MedianEnsemble,NEUTRAL,0.8867,0.0,,,,,,,2.858524,2.62671,3.108303,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-07,NG=F,2.578162,2.851098,3.158617,,TimeCopilot_MedianEnsemble,BEARISH,0.8867,0.0,,,,,,,2.851098,2.578162,3.158617,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-08,NG=F,2.504076,2.843958,3.239664,,TimeCopilot_MedianEnsemble,BEARISH,0.8867,0.0,,,,,,,2.843958,2.504076,3.239664,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-11,NG=F,2.468428,2.841578,3.285158,,TimeCopilot_MedianEnsemble,BEARISH,0.8867,0.0,,,,,,,2.841578,2.468428,3.285158,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-12,NG=F,2.460923,2.838602,3.327787,,TimeCopilot_MedianEnsemble,BEARISH,0.8867,0.0,,,,,,,2.838602,2.460923,3.327787,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-13,NG=F,2.44182,2.845743,3.326384,,TimeCopilot_MedianEnsemble,BEARISH,0.8867,0.0,,,,,,,2.845743,2.44182,3.326384,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-14,NG=F,2.425094,2.854073,3.369047,,TimeCopilot_MedianEnsemble,BEARISH,0.8867,0.0,,,,,,,2.854073,2.425094,3.369047,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-15,NG=F,2.396247,2.851693,3.442637,,TimeCopilot_MedianEnsemble,BEARISH,0.8867,0.0,,,,,,,2.851693,2.396247,3.442637,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-18,NG=F,2.383685,2.862404,3.408195,,TimeCopilot_MedianEnsemble,NEUTRAL,0.8867,0.0,,,,,,,2.862404,2.383685,3.408195,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-05,GC=F,4446.157482,4530.175617,4606.852069,,TimeCopilot_MedianEnsemble,NEUTRAL,0.736,0.2889,,,,,,,4530.175617,4446.157482,4606.852069,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-06,GC=F,4431.506124,4541.534737,4648.562404,,TimeCopilot_MedianEnsemble,BULLISH,0.736,0.0395,,,,,,,4541.534737,4431.506124,4648.562404,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-07,GC=F,4410.294316,4542.963575,4673.43922,,TimeCopilot_MedianEnsemble,BULLISH,0.736,0.0,,,,,,,4542.963575,4410.294316,4673.43922,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-08,GC=F,4400.843205,4547.482798,4695.440901,,TimeCopilot_MedianEnsemble,BULLISH,0.736,0.0,,,,,,,4547.482798,4400.843205,4695.440901,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-11,GC=F,4390.004893,4552.764721,4715.524549,,TimeCopilot_MedianEnsemble,BULLISH,0.736,0.0,,,,,,,4552.764721,4390.004893,4715.524549,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-12,GC=F,4379.806535,4547.92139,4734.209877,,TimeCopilot_MedianEnsemble,BULLISH,0.736,0.0,,,,,,,4547.92139,4379.806535,4734.209877,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-13,GC=F,4356.005487,4531.55365,4740.441063,,TimeCopilot_MedianEnsemble,NEUTRAL,0.736,0.0,,,,,,,4531.55365,4356.005487,4740.441063,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-14,GC=F,4337.312045,4549.033811,4749.619623,,TimeCopilot_MedianEnsemble,BULLISH,0.736,0.0,,,,,,,4549.033811,4337.312045,4749.619623,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-15,GC=F,4311.585856,4543.37652,4748.873702,,TimeCopilot_MedianEnsemble,BULLISH,0.736,0.0,,,,,,,4543.37652,4311.585856,4748.873702,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-18,GC=F,4312.282,4546.729483,4791.707733,,TimeCopilot_MedianEnsemble,BULLISH,0.736,0.0,,,,,,,4546.729483,4312.282,4791.707733,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-05,SI=F,70.548456,73.151341,75.849043,,TimeCopilot_MedianEnsemble,NEUTRAL,0.3796,0.0,,,,,,,73.151341,70.548456,75.849043,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-06,SI=F,69.396245,73.009903,76.643286,,TimeCopilot_MedianEnsemble,NEUTRAL,0.3796,0.0,,,,,,,73.009903,69.396245,76.643286,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-07,SI=F,68.614713,73.280793,77.817328,,TimeCopilot_MedianEnsemble,NEUTRAL,0.3796,0.0,,,,,,,73.280793,68.614713,77.817328,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-08,SI=F,68.009307,73.126017,78.595452,,TimeCopilot_MedianEnsemble,NEUTRAL,0.3796,0.0,,,,,,,73.126017,68.009307,78.595452,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-11,SI=F,67.399511,73.349352,79.299193,,TimeCopilot_MedianEnsemble,BULLISH,0.3796,0.0,,,,,,,73.349352,67.399511,79.299193,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-12,SI=F,66.475922,72.940746,78.940204,,TimeCopilot_MedianEnsemble,NEUTRAL,0.3796,0.0,,,,,,,72.940746,66.475922,78.940204,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-13,SI=F,66.12707,72.783076,78.948008,,TimeCopilot_MedianEnsemble,BEARISH,0.3796,0.0,,,,,,,72.783076,66.12707,78.948008,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-14,SI=F,65.657211,72.7554,79.310307,,TimeCopilot_MedianEnsemble,BEARISH,0.3796,0.0,,,,,,,72.7554,65.657211,79.310307,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-15,SI=F,65.203557,72.486205,80.351259,,TimeCopilot_MedianEnsemble,BEARISH,0.3796,0.0,,,,,,,72.486205,65.203557,80.351259,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-18,SI=F,64.67745,72.863891,80.257547,,TimeCopilot_MedianEnsemble,NEUTRAL,0.3796,0.0,,,,,,,72.863891,64.67745,80.257547,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-05,CL=F,101.852174,106.57348,111.163976,,TimeCopilot_MedianEnsemble,NEUTRAL,0.7152,0.0,,,,,,,106.57348,101.852174,111.163976,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
2026-05-05,2026-05-06,CL=F,100.098599,106.063823,113.93897,,TimeCopilot_MedianEnsemble,BEARISH,0.7152,0.0,,,,,,,106.063823,100.098599,113.93897,NO_SIGNAL,NO_DATA,POLY_NEUTRAL,0.0,
